two-channel video installation
cibachrome print
portfolio of six cibachrome prints in a linen boxed set with gold lettering
broom bristle, wood
wood engraving on wove paper
oil on masonite
ship model
ship model
ship model
ship model
ship model
ship model
watercolor on wove paper
gelatin silver print
transparent and opaque watercolor and graphite on paper
ink on paper
transparent and opaque watercolor, chalk on paper
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
bound volume of fifty lithographs
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
bound volume of fifty lithographs
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
lithograph
bound volume of fifty lithographs
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
hand-colored engraving from original drawing on wove paper on fabric support bou
